Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}",{6: 3},"0,8515522804721412"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1}","0,7890876616829431"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 5: 2}","0,7614302263344223"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 6: 3}","0,8116509182954365"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{4: 1, 5: 2}","0,8423101710319756"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{4: 1, 6: 3}","0,8466485895057323"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{5: 2, 6: 3}","0,8046897546897548"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8501674524314543"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1, 6: 3}","0,7948864317187299"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8214439027972862"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8415118824729809"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8071928071928073"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}",{},"0,7924300002132514"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}",{3: 0},"0,8672251582392789"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}",{4: 1},"0,763362181296964"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}",{5: 2},"0,8235876905049837"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}",{6: 3},"0,8266328909186053"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1}","0,8477192319034462"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 5: 2}","0,8594604582409462"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 6: 3}","0,8034945704118636"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{4: 1, 5: 2}","0,8416157134790675"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{4: 1, 6: 3}","0,8117180396879645"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{5: 2, 6: 3}","0,8283145426002569"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8347247990105133"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 6: 3}","0,803036812811249"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8424698489915883"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8181058039704656"
"(2, 4, 6)","{2: 0, 3: 1, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8077108605680035"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}",{},"0,8180778247223429"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}",{3: 0},"0,7836067685794607"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}",{4: 1},"0,8819480519480519"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}",{5: 2},"0,8483650685154444"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}",{6: 3},"0,8234993911685642"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8193442480660528"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 5: 2}","0,7962338154456382"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8392043109813143"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8235876905049837"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8117996289424861"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8289587605377081"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8197874556521174"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8537698707525451"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8272612505910492"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7890282232387495"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,812060244655526"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}",{},"0,7929070929070929"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}",{3: 0},"0,8050473336187621"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}",{4: 1},"0,8417774771812041"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}",{5: 2},"0,8478870336013193"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}",{6: 3},"0,7724675324675324"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8438298543561702"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8012971155828298"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8197874556521174"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8465795858277063"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{4: 1, 6: 3}","0,795772562689856"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8359369202226344"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8865903041058321"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8040324446176031"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8127263296436229"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8053562001297193"
"(2, 4, 6)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8180684154506302"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}",{},"0,7714480422126598"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}",{3: 0},"0,8715079345741368"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}",{4: 1},"0,8117180396879645"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}",{5: 2},"0,7952339723768295"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}",{6: 3},"0,8686138695128561"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8078437814055929"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8233600049114445"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8428934419617649"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8421859093287666"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8283145426002569"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8440983828201875"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8488136302701788"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8433223091608185"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8142711616232374"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,857673197882257"
"(2, 4, 6)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8487585706219247"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}",{},"0,8158584632105391"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}",{3: 0},"0,8168889256107301"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}",{4: 1},"0,8586920119218256"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}",{5: 2},"0,8660345672819859"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}",{6: 3},"0,8608179354520819"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8227208007938904"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,8416996476229927"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8712945247158564"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8867051995623425"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,862636569779427"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8442352073014093"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8398183379222937"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8686740142281169"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8084392800182274"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7978420076164437"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8617931757683311"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}",{},"0,8099954290016402"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}",{3: 0},"0,7973598642771575"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}",{4: 1},"0,8600847773780105"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}",{5: 2},"0,8401513382552939"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}",{6: 3},"0,8551593127369526"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8263296570275014"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8462775133363369"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,836519588072383"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8314175472560567"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8609343037914468"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8063860951078997"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8134222484500352"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8622016079158936"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8441130298273156"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8165945165945167"
"(2, 4, 6)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8468012127245578"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}",{},"0,818652775795633"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}",{3: 0},"0,8165945165945167"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}",{4: 1},"0,8632975295381311"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}",{5: 2},"0,8157553626497726"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}",{6: 3},"0,8344666720443119"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8609343037914468"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8365590241366642"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8638115852401567"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8578971343467952"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7846629560915275"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8237597618328515"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8383294157813876"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,849765184981132"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8299563137091741"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8347792122882022"
"(2, 4, 6)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,825703077914864"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}",{},"0,8599861230523251"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}",{3: 0},"0,8269950571571538"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}",{4: 1},"0,8000510876287273"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}",{5: 2},"0,8295328481042767"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}",{6: 3},"0,8232138914747612"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8552731729423461"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8398597664730387"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8412784317132144"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8354755102875405"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8403069361715979"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7839462937207298"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8378865854642253"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8563603673214658"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,848244612530327"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,890289524975887"
"(2, 4, 6)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8609343037914468"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}",{},"0,7472731618667989"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}",{3: 0},"0,7752862435296699"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}",{4: 1},"0,7885858556282824"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}",{5: 2},"0,8367179147910045"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}",{6: 3},"0,8387124262900659"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,7869800185589659"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,781907148824442"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,8199671371099944"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,771433888240611"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8668274582560297"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,7921145796922193"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8235876905049837"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8206718093936141"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8198431472902642"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8211436182864754"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8335560727713432"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}",{},"0,8294427485993358"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}",{3: 0},"0,8155592636632193"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}",{4: 1},"0,7873905543078475"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}",{5: 2},"0,811799628942486"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}",{6: 3},"0,8416157134790675"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,84"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8272386583091734"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8520614723622243"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8437307413083811"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,7909737881166452"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8281777228982198"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8198769175075796"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8123776223776223"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8433223091608185"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7989972016287806"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8254492875545507"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}",{},"0,7893197278911565"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}",{3: 0},"0,8101282988501034"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}",{4: 1},"0,7978721770839997"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}",{5: 2},"0,779372082229225"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}",{6: 3},"0,8401900529281549"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7964790502903025"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,823141351402221"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,853614480757338"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8283755926613069"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,795757037993063"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8316868459725603"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8038631210059782"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7923810525314285"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8361820827038218"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,835320580041077"
"(2, 4, 6)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8111063498935353"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}",{},"0,8515522804721412"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8367327409432672"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8165038894852559"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}",{5: 2},"0,832968084547032"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8106353106353108"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,788634734441186"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8292599464028036"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8036363636363637"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8378443284948679"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8624610605341504"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8079768025371165"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8012971155828298"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8099681271109843"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,833658822380627"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8050013754361581"
"(2, 4, 6)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7967289025674118"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{},"0,7908646908646909"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8248237102274371"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8208697067343683"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8350525664811378"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8316868459725603"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8528195845965881"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,839417417405601"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8433062992363418"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8463085350957205"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,830946206349933"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8385337662962972"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8299337653374922"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8437925842273668"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8394301960434685"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8298593745798716"
"(2, 4, 6)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8345686833491712"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8405063905442637"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8299295942153087"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8291988963417536"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8528195845965881"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8380454761185658"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8027499818477263"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8142900958690433"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7747501198493472"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,830041076935487"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7813160623966707"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8169478140906712"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8106736353077817"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8061735366083191"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8052933273622929"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,830041076935487"
"(2, 4, 6)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8009088220268344"
"(2, 5, 6)",{},{},"0,807756715334355"
"(2, 5, 6)",{},{3: 0},"0,7961038961038961"
"(2, 5, 6)",{},{4: 1},"0,8234261543186029"
"(2, 5, 6)",{},{5: 2},"0,8615905238023099"
"(2, 5, 6)",{},{6: 3},"0,8089232680798553"
"(2, 5, 6)",{},"{3: 0, 4: 1}","0,8329190423829195"
"(2, 5, 6)",{},"{3: 0, 5: 2}","0,8068352699931648"
"(2, 5, 6)",{},"{3: 0, 6: 3}","0,8069237836848805"
"(2, 5, 6)",{},"{4: 1, 5: 2}","0,8158655630084201"
"(2, 5, 6)",{},"{4: 1, 6: 3}","0,8350525664811378"
"(2, 5, 6)",{},"{5: 2, 6: 3}","0,825703077914864"
"(2, 5, 6)",{},"{3: 0, 4: 1, 5: 2}","0,8442352073014093"
"(2, 5, 6)",{},"{3: 0, 4: 1, 6: 3}","0,825703077914864"
"(2, 5, 6)",{},"{3: 0, 5: 2, 6: 3}","0,8298593745798714"
"(2, 5, 6)",{},"{4: 1, 5: 2, 6: 3}","0,803875172446601"
"(2, 5, 6)",{},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8279409377807548"
"(2, 5, 6)",{2: 0},{},"0,8054003223176155"
"(2, 5, 6)",{2: 0},{3: 0},"0,8451293151293152"
"(2, 5, 6)",{2: 0},{4: 1},"0,7872496033986717"
"(2, 5, 6)",{2: 0},{5: 2},"0,803707886316582"
"(2, 5, 6)",{2: 0},{6: 3},"0,8066614087666719"
