Skip Input Hidden,Skip Hidden 1,Skip Hidden 2,F1 Macro
"(1, 2, 4)","{2: 0, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8231530374387518"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}",{},"0,8453633925375846"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}",{3: 0},"0,7689448260876831"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}",{4: 1},"0,8150368678940108"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}",{5: 2},"0,8184895244128694"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}",{6: 3},"0,8159877389691054"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8532682213721771"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8566298302223482"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8198605770034341"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8160171464519291"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8283145426002569"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8296417867846441"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8496062943267914"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,7937647148173463"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7891988963417536"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8286835662612061"
"(1, 2, 4)","{2: 0, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8259802436494167"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}",{},"0,7531203785862169"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}",{3: 0},"0,8146965051592646"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}",{4: 1},"0,835320580041077"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}",{5: 2},"0,8610770998642854"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}",{6: 3},"0,8191566578784624"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8628896776101743"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8431963024444229"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 6: 3}","0,7741187384044527"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8228771844561319"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8159767550744995"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{5: 2, 6: 3}","0,7695392409351219"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8346009237575108"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8396414112203586"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7914483811159003"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8134247707180038"
"(1, 2, 4)","{2: 0, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8195039296543056"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}",{},"0,812545649838883"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}",{3: 0},"0,8053213453213454"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}",{4: 1},"0,8429749031252791"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}",{5: 2},"0,7776738549670881"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}",{6: 3},"0,8214785214785215"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8139565469475611"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,8176751166453684"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,7813186813186813"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,8285191841144288"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8635032244643229"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8549031670084303"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8437408712344775"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8206718093936141"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8109175680604253"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,8532682213721771"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8476074432269268"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}",{},"0,7869387755102041"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}",{3: 0},"0,7960661252227125"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}",{4: 1},"0,8165816998736252"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}",{5: 2},"0,8090264766956496"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}",{6: 3},"0,7763530465393819"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8276752763055476"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8717390879796895"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8483061452005553"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8450873938091984"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,8068663166407528"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8574909322996934"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8380263596053071"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8580099599648472"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8271894771894772"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8394322059297062"
"(1, 2, 4)","{3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8295060393458561"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}",{},"0,801686127609632"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}",{3: 0},"0,8303999509262667"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}",{4: 1},"0,7733693038040863"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}",{5: 2},"0,8413560184988756"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}",{6: 3},"0,8124734478771746"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8085968295270621"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8130937217893741"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8438345704824469"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8399278110836964"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8052296325228656"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8503009195228876"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8082928458704856"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8055077086656034"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7888218432075423"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7948956807603423"
"(1, 2, 4)","{3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8494985345917023"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}",{},"0,853988117146012"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}",{3: 0},"0,8717390879796895"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}",{4: 1},"0,8335925978783123"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}",{5: 2},"0,8362152133580706"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}",{6: 3},"0,8067642284706685"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,790220681574065"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8134710010486409"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8362152133580706"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8255468573238608"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8617931757683311"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8369754287524322"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8124396906351794"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,841858141858142"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8594870292614653"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8222744325523011"
"(1, 2, 4)","{4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8196060842285099"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{},"0,8332923115531811"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{3: 0},"0,8271227519347821"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{4: 1},"0,7796875490007916"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{5: 2},"0,7892652785509929"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}",{6: 3},"0,8463535211655513"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1}","0,8049675996880966"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2}","0,7936342528562209"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 6: 3}","0,849588506731364"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2}","0,7906820253184886"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 6: 3}","0,8617931757683311"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{5: 2, 6: 3}","0,8297110054916336"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2}","0,8558634729115279"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 6: 3}","0,8309509940860057"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 5: 2, 6: 3}","0,8638077608665845"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{4: 1, 5: 2, 6: 3}","0,7298154661963779"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8460976743585439"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{},"0,8378785592744402"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{3: 0},"0,8479241393527107"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{4: 1},"0,821401555837646"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{5: 2},"0,8561959953525824"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}",{6: 3},"0,8428482105173835"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1}","0,8454218467489183"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2}","0,8389854884871495"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 6: 3}","0,8266328909186053"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2}","0,8199671371099944"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 6: 3}","0,7993703850846707"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{5: 2, 6: 3}","0,8496062943267914"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8323933209647495"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8144330606736622"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8585321695848013"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8140461401952085"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8637374013150411"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{},"0,805536323097458"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{3: 0},"0,7827976534743452"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{4: 1},"0,8499606158252775"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{5: 2},"0,8287343218693334"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}",{6: 3},"0,8167484844176575"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1}","0,809920420286553"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8555606048087252"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8117341414170444"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8121215626478785"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7781364667078953"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8263170163170164"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8319135341253202"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8079500209934993"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8023584435614511"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7890692148834855"
"(1, 2, 4)","{2: 0, 3: 1, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,7977960712056823"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{},"0,8027210884353743"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{3: 0},"0,8671572309133604"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8077730129923179"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{5: 2},"0,8041416728634774"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8264766284903583"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8257354425023598"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,7826768219249424"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8664525127158381"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8206718093936141"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8396851968280542"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8251849737564024"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7991378976995192"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8321915321915323"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8032213509493665"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8693485385705066"
"(1, 2, 4)","{2: 0, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8371932796417922"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{},"0,8479471656163388"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,7962562249780295"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8054603541821587"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,809920420286553"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,862357064660384"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,8284696256124828"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8352075243052687"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,836660713803571"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,8459168589830611"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,7914283878193652"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8466485895057323"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,8452757816339093"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8261380441504665"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,7944836732054776"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,8335925978783123"
"(1, 2, 4)","{3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8273238149014547"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{},"0,863413191363502"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{3: 0},"0,7998333496077857"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{4: 1},"0,8493151568927967"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{5: 2},"0,7944765231983278"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}",{6: 3},"0,8071070533476549"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1}","0,7887493458922029"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2}","0,8147225205871822"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 6: 3}","0,8352075243052687"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2}","0,7903524012219664"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 6: 3}","0,8100869779065268"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{5: 2, 6: 3}","0,8040511566827357"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2}","0,7799101900605659"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 6: 3}","0,8409186052043197"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 5: 2, 6: 3}","0,8305004268914045"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{4: 1, 5: 2, 6: 3}","0,7803001374429945"
"(1, 2, 4)","{2: 0, 3: 1, 4: 2, 5: 3, 6: 4}","{3: 0, 4: 1, 5: 2, 6: 3}","0,8369752417872719"
"(1, 2, 5)",{},{},"0,784743351886209"
"(1, 2, 5)",{},{3: 0},"0,8479371812351665"
"(1, 2, 5)",{},{4: 1},"0,45817997791682"
"(1, 2, 5)",{},{5: 2},"0,5169589574960419"
"(1, 2, 5)",{},{6: 3},"0,8371428571428572"
"(1, 2, 5)",{},"{3: 0, 4: 1}","0,8570643642072213"
"(1, 2, 5)",{},"{3: 0, 5: 2}","0,8337800294943153"
"(1, 2, 5)",{},"{3: 0, 6: 3}","0,8450873938091984"
"(1, 2, 5)",{},"{4: 1, 5: 2}","0,897426158147261"
"(1, 2, 5)",{},"{4: 1, 6: 3}","0,7791752107541582"
"(1, 2, 5)",{},"{5: 2, 6: 3}","0,8390481698752376"
"(1, 2, 5)",{},"{3: 0, 4: 1, 5: 2}","0,8145394753336931"
"(1, 2, 5)",{},"{3: 0, 4: 1, 6: 3}","0,8684896665936223"
"(1, 2, 5)",{},"{3: 0, 5: 2, 6: 3}","0,8314965986394558"
"(1, 2, 5)",{},"{4: 1, 5: 2, 6: 3}","0,8200455749981739"
"(1, 2, 5)",{},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8165816998736252"
"(1, 2, 5)",{2: 0},{},"0,8696168432093613"
"(1, 2, 5)",{2: 0},{3: 0},"0,4859927596769702"
"(1, 2, 5)",{2: 0},{4: 1},"0,8099085375777104"
"(1, 2, 5)",{2: 0},{5: 2},"0,8301036245983981"
"(1, 2, 5)",{2: 0},{6: 3},"0,8539417914440837"
"(1, 2, 5)",{2: 0},"{3: 0, 4: 1}","0,8007298675621658"
"(1, 2, 5)",{2: 0},"{3: 0, 5: 2}","0,8054567620936351"
"(1, 2, 5)",{2: 0},"{3: 0, 6: 3}","0,7939057836573366"
"(1, 2, 5)",{2: 0},"{4: 1, 5: 2}","0,7937866644633561"
"(1, 2, 5)",{2: 0},"{4: 1, 6: 3}","0,8197750111323813"
"(1, 2, 5)",{2: 0},"{5: 2, 6: 3}","0,8468079539508111"
"(1, 2, 5)",{2: 0},"{3: 0, 4: 1, 5: 2}","0,8424014105583885"
"(1, 2, 5)",{2: 0},"{3: 0, 4: 1, 6: 3}","0,8298864696380225"
"(1, 2, 5)",{2: 0},"{3: 0, 5: 2, 6: 3}","0,7977356358363225"
"(1, 2, 5)",{2: 0},"{4: 1, 5: 2, 6: 3}","0,8087955903745377"
"(1, 2, 5)",{2: 0},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8016110219472825"
"(1, 2, 5)",{3: 1},{},"0,8167048054919909"
"(1, 2, 5)",{3: 1},{3: 0},"0,7473178126699522"
"(1, 2, 5)",{3: 1},{4: 1},"0,8281777228982198"
"(1, 2, 5)",{3: 1},{5: 2},"0,8059457209457209"
"(1, 2, 5)",{3: 1},{6: 3},"0,8507045567672744"
"(1, 2, 5)",{3: 1},"{3: 0, 4: 1}","0,8091469577183863"
"(1, 2, 5)",{3: 1},"{3: 0, 5: 2}","0,8153560724989296"
"(1, 2, 5)",{3: 1},"{3: 0, 6: 3}","0,7518690582600357"
"(1, 2, 5)",{3: 1},"{4: 1, 5: 2}","0,8199255770684343"
"(1, 2, 5)",{3: 1},"{4: 1, 6: 3}","0,8028785500214072"
"(1, 2, 5)",{3: 1},"{5: 2, 6: 3}","0,8469611950651507"
"(1, 2, 5)",{3: 1},"{3: 0, 4: 1, 5: 2}","0,8339170436914799"
"(1, 2, 5)",{3: 1},"{3: 0, 4: 1, 6: 3}","0,8180487214648704"
"(1, 2, 5)",{3: 1},"{3: 0, 5: 2, 6: 3}","0,8046582163613873"
"(1, 2, 5)",{3: 1},"{4: 1, 5: 2, 6: 3}","0,7953471340689385"
"(1, 2, 5)",{3: 1},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8055428437643253"
"(1, 2, 5)",{4: 2},{},"0,8313592988682889"
"(1, 2, 5)",{4: 2},{3: 0},"0,8424634371839341"
"(1, 2, 5)",{4: 2},{4: 1},"0,8359626055539753"
"(1, 2, 5)",{4: 2},{5: 2},"0,820849540849541"
"(1, 2, 5)",{4: 2},{6: 3},"0,8414387617395137"
"(1, 2, 5)",{4: 2},"{3: 0, 4: 1}","0,8197967446087747"
"(1, 2, 5)",{4: 2},"{3: 0, 5: 2}","0,8214439027972862"
"(1, 2, 5)",{4: 2},"{3: 0, 6: 3}","0,8269432822816281"
"(1, 2, 5)",{4: 2},"{4: 1, 5: 2}","0,7991076592580352"
"(1, 2, 5)",{4: 2},"{4: 1, 6: 3}","0,8699015270443844"
"(1, 2, 5)",{4: 2},"{5: 2, 6: 3}","0,828263305322129"
"(1, 2, 5)",{4: 2},"{3: 0, 4: 1, 5: 2}","0,8498522370264292"
"(1, 2, 5)",{4: 2},"{3: 0, 4: 1, 6: 3}","0,8671572309133604"
"(1, 2, 5)",{4: 2},"{3: 0, 5: 2, 6: 3}","0,8056476754874924"
"(1, 2, 5)",{4: 2},"{4: 1, 5: 2, 6: 3}","0,8129295516513562"
"(1, 2, 5)",{4: 2},"{3: 0, 4: 1, 5: 2, 6: 3}","0,8537097919706615"
"(1, 2, 5)",{5: 3},{},"0,799673725289489"
"(1, 2, 5)",{5: 3},{3: 0},"0,8399103152486612"
"(1, 2, 5)",{5: 3},{4: 1},"0,8598019774711505"
"(1, 2, 5)",{5: 3},{5: 2},"0,8636195884316187"
"(1, 2, 5)",{5: 3},{6: 3},"0,8072378749070479"
"(1, 2, 5)",{5: 3},"{3: 0, 4: 1}","0,7808782696000741"
"(1, 2, 5)",{5: 3},"{3: 0, 5: 2}","0,7933876649666125"
"(1, 2, 5)",{5: 3},"{3: 0, 6: 3}","0,8449599910469476"
"(1, 2, 5)",{5: 3},"{4: 1, 5: 2}","0,8248221724880763"
"(1, 2, 5)",{5: 3},"{4: 1, 6: 3}","0,8636281512973243"
"(1, 2, 5)",{5: 3},"{5: 2, 6: 3}","0,8543298537760302"
"(1, 2, 5)",{5: 3},"{3: 0, 4: 1, 5: 2}","0,806788142191869"
